10591.104936443866,1.0,9189.072935562159,5315.885406684625,10927.86368951785,274.4832848776714,9458.734902512384,5715.160373603605
1.0,6928.102604007523,3644.527733575771,786.0553092160553,2809.1784135141206,9757.321051140912,6408.076171932989,3545.4795702745323
8179.684327448005,2099.510840130315,7355.799980197,8856.384322266851,6078.64184341536,1.0,5304.41728653785,6736.079285857981
730.4756217576505,8706.898365478046,4234.7084848720115,1.0,3850.1341088288027,11851.470831071318,7360.5179005064565,3106.7117982264754
6901.832360551314,5822.3065034461615,1.0,3115.779983304601,7364.030036816606,6274.426435018599,413.2791350611951,3529.124880792151
5214.877096407334,131.64160618864116,10035.074299368367,8624.870730332303,5066.933488940776,1.0,9881.20453904831,8491.884577541656
1508.6178924738342,2535.202339112162,7173.268090162412,1.0,1857.9291997657565,3069.284621131548,7542.267349078815,368.7805879817315
1.0,581.5546156035707,4562.470643177978,1020.7815167325607,5712.390303494045,6239.295554832643,10182.511142226358,6630.307859770066
7754.815882565439,730.9962307712558,1.0,4754.567581040494,7954.077829170754,941.6389334835694,190.57347235095222,4958.772286047388
229.6149528828537,2953.0212590510346,1.0,1697.9016455636738,783.019995745155,3529.991443330873,657.3451697455021,2269.102690624277
5851.665646449954,8424.890469270773,513.0079676690511,6699.420298953337,5493.3131509667,7793.862491025837,1.0,6203.647476792001
1709.029669065858,4860.070980877455,4541.125080347032,1.0,3418.4288452056935,6597.692507182452,6255.170147291501,1759.5134328046115
6768.892265008952,3275.785350589402,4210.478716273341,4522.609125617688,3539.1574709573324,1.0,937.863319711847,1199.1736404241383
4847.652519158932,4087.2590405067895,1.0,5219.896202417542,5203.518691334597,4385.64666845504,357.0819398193271,5580.372187413159
3067.937548827118,7060.227308933201,4906.114282814611,5773.945588358547,1.0,4011.0911550646415,1851.2577982810471,2694.9300201693404
5428.23502814192,842.5981331625953,359.39850316385855,20.72691523429239,5400.076499843723,764.9080445837753,258.2609298999596,1.0
7797.8908899978705,397.75321346585406,2757.7682268060453,7327.882954092522,7407.266079683774,1.0,2283.774229642586,6883.28368312931
77.37060745464987,7181.2463585083315,3841.2985273206286,8771.144884261681,1.0,7045.838458522689,3835.4703288349265,8651.930066447807
9122.49287374712,8700.023686485132,5034.118940496992,378.56804975248815,8730.428943536797,8288.664053842615,4629.8911490529135,1.0
5644.218690508293,3976.7232578436233,5059.335441097457,1.0,10740.296144572538,9131.779166304448,10079.297009342044,5125.790816560257
5414.834206722153,3994.2817426121037,2684.276724001975,8147.972532270302,2799.510620061046,1294.894875979444,1.0,5352.889246535502
4895.998780217371,9756.359192588017,4658.836293371249,7007.293232593685,215.29340027716535,5153.823740537759,1.0,2349.0187843373133
3389.626016362541,1.0,7929.277765657258,3679.3032911066985,6341.991562645853,2937.3148346315284,10810.953646507172,6551.850838377213
2739.2491863572504,6014.1864389303955,320.2686459177494,9499.917770928645,2434.4935117745918,5548.451226867008,1.0,9185.673596778433
4273.997329045917,13.435772136581363,2009.3062046825216,4231.801017932114,4174.029826187674,1.0,1962.9054965420364,4327.73117219127
968.6827151223697,2708.7941477006098,1.0,4257.141099182074,2664.1164256811608,4309.163063512475,1664.1919884014642,5699.77385246467
3075.292821079711,5777.3564275723475,3473.2210703795427,1.0,4568.181900222189,7542.370831957174,4995.65561415987,1569.1746833040088
7297.891269308806,6788.197260614674,1.0,1930.3924454377702,7948.780878872087,7424.438331655547,603.0033515805553,2560.4447970157344
3126.0378074134205,2553.9933396978013,11242.676915110642,6499.990567440182,619.8200046395214,1.0,8592.422061536636,4008.9928847030533
5587.162774630458,990.9237754840287,1.0,856.4410636355024,5766.499140198561,1237.7844902573997,147.87958149783663,1022.0108088814595
2527.035371652659,3298.0873365205334,2220.2718081745843,9901.933309366053,344.6086486558488,1072.4565739576792,1.0,7687.029790550529
7423.017322139538,2336.1586997080885,576.8576461363991,1.0,9215.900179128992,4212.676847775161,2398.6651344294078,1946.669749318462
5808.736523294472,1.0,4791.593464805454,2665.372586689031,6797.887747417932,911.5373864952562,5766.842560109129,3679.2885842059914
506.46572613401804,419.56868471771304,7516.557054433462,226.6493801890174,335.4718110094982,222.27965031424537,7240.338339062742,1.0
2773.5290701269696,9319.069348604302,9765.347928412113,5560.315828752064,1.0,6595.842647593992,7030.599875210057,2864.8572983380873
1.0,4020.5430506770936,2520.1200285900413,7697.97362020133,3293.816807633193,7324.251654972977,5854.509107058475,11017.620879224982
1895.6897762070876,235.1785160869622,231.76711351606355,1916.260144971704,1651.5300327229925,1.0,82.83537732977129,1707.6258524601872
8057.209259828174,2117.809278237706,4113.260350755809,1.0,8871.915724789054,2898.769012463672,4966.1409904953325,828.3311756752519
688.0081273545075,3921.718299436179,6019.200299689153,10543.194155461373,1.0,3205.041243434869,5343.052242584628,9853.900542163305
1276.4487668591755,1.0,7821.491611196077,1275.6195320619881,2309.516531430607,1049.3656970412994,8929.82652002864,2448.125536684398
715.7866642449808,1091.344968037578,3848.7836137832637,1.0,1594.7370699488238,2254.8534000158106,4872.3490044692735,1200.163899097155
5843.277178734963,1159.5083648988948,478.9234769520117,2949.3747275435744,5349.824953219111,628.6469442726957,1.0,2472.2474405242247
7754.776111572486,5856.016863935583,2426.5268107283337,1.0,10537.206615022355,8616.11632486574,5061.861300371005,2644.862213956687
